,Artist,Title,emotion,calm,sorrow,power,joy,romance
1387,Post Malone,Lithium,sorrow,0.049864057,0.18080951,0.019335374,0.23681818,0.5131729
1388,Jess Benko,A Soulmate Who Wasn’t Meant to Be,sorrow,0.95,0.27941036,0.002394964,0.001011286,0.71408767
1389,Lady Gaga,Devastated,sorrow,0.3165834,0.08888626,0.26022306,0.2927266,0.85
1390,Taylor Swift,What Do You Say,sorrow,0.00137784,0.183333333,0.266666667,0.066666667,0.9817109
1391,Justin Bieber,All Bad,sorrow,0.014335053,0.08474955,0.73003656,0.283333333,0.55
1392,Post Malone,My Friends,sorrow,0.05,0.020295585,0.3,0.8937059,0.06637789
1393,Taylor Swift,Haunted,sorrow,0.012615596,0.70464706,0.6,0.066666667,0.2761385
1394,BeyoncÃ©,Deja Vu (BeyoncÃ© Experience Live),sorrow,0.007660356,0.1,0.533333333,0.9556233,0.2
1395,Taylor Swift,The Archer (Live from Paris),sorrow,0.02275422,0.33727378,0.61551577,0.015709555,0.008746715
1396,Post Malone,Feel,sorrow,0.019609954,0.205882353,0.323529412,0.9446553,0.235294118
1397,Taylor Swift,Death by a Thousand Cuts,sorrow,0.2479365,0.6124985,0.4,0.266666667,0.166666667
1398,Taylor Swift,tis the damn season,sorrow,0.166666667,0.483333333,0.066666667,0.5130986,0.283333333
1399,BeyoncÃ©,Listen,sorrow,0.083333333,0.2569161,0.15,0.333333333,0.6816993
1400,Ariana Grande,Somewhere Over the Rainbow (Live From Manchester),sorrow,0.5341411,0.007003624,0.03102469,0.38849932,0.039331235
1401,Taylor Swift,the 1,sorrow,0.066666667,0.5861754,0.25622806,0.233333333,0.1
1402,Maroon 5,Not Coming Home (Demo),sorrow,0.016666667,0.9057202,0.8,0.05,0.1
1403,Lady Gaga,Ev'ry Time We Say Goodbye,sorrow,0.2897547,0.095238095,0.119047619,0.6646666,0.333333333
1404,Taylor Swift,Love To Lose,sorrow,0.020090165,0.074187376,0.011257509,0.24596547,0.6484996
1405,Eminem,Darkness,sorrow,0.014677849,0.8690953,0.102634534,0.002566183,0.011026123
1406,Selena Gomez,24-Jul,sorrow,0.004179554,0.111054406,0.290909091,0.001404519,0.88139653
1407,Eminem,Marshall Mathers,sorrow,0.016666667,0.133333333,0.72254056,0.20195056,0.133333333
1408,Nicki Minaj,Bring Me Down,sorrow,0.012880566,0.083333333,0.366666667,0.3,0.9314106
1409,Harry Styles,Matilda,sorrow,0.05139296,0.41849867,0.2868671,0.16528292,0.0779584
1410,Lady Gaga,No Way,sorrow,0.003927978,0.5911027,0.005313183,0.001050975,0.3986051
1411,Ariana Grande,​borderline,sorrow,0.016949153,0.002082165,0.084745763,0.5136488,0.4644024
1412,Taylor Swift,The Story of Us,sorrow,0.007792431,0.14818396,0.003756873,0.003424153,0.83684266
1413,Lauren Spencer Smith,Best Friend Breakup,sorrow,0.063829787,0.9009251,0.14893617,0.425531915,0.106382979
1414,Nicki Minaj,Monsé*,sorrow,0.017995775,0.292682927,0.89898854,0.390243902,0.219512195
1415,Ariana Grande,Piano (Early Version),sorrow,0.033333333,0.65,0.183333333,0.28604537,0.6791189
1416,Justin Bieber,Overrated,sorrow,0.015668623,0.8845195,0.128205128,0.153846154,0.564102564
1417,Ashley Singh,Keep Me - Acoustic,sorrow,0.448275862,0.7587417,0.002761836,0.017241379,0.22751187
1418,Omar Apollo,Evergreen (You Didn’t Deserve Me At All),sorrow,0.1,0.8420329,0.05,0.1,0.366666667
1419,Eminem,Cocaine,sorrow,0.035714286,0.053571429,0.214285714,0.9206127,0.660714286
1420,Taylor Swift,Fall Back On You,sorrow,0.023675451,0.133333333,0.066666667,0.7471587,0.566666667
1421,Justin Bieber,That Should Be Me (Remix),sorrow,0.166666667,0.48776808,0.2,0.25,0.49252906
1422,Taylor Swift,All You Had to Do Was Stay,sorrow,0.010010459,0.4500332,0.022860201,0.004572932,0.51252323
1423,Post Malone,I Fall Apart,sorrow,0.008940293,0.08365565,0.012359937,0.0910166,0.8040276
1424,Ariana Grande,Right here,sorrow,0.07942297,0.083333333,0.533333333,0.8467303,0.25
1425,Ariana Grande,The Way (Spanglish Version),sorrow,0.016666667,0.066666667,0.166666667,0.6574894,0.533333333
1426,Taylor Swift,Your Face,sorrow,0.001547511,0.010297738,0.000538191,0.001727395,0.9858892
1427,Haley Joelle,Two Places at Once,sorrow,0.35,0.5,0.014604222,0.1,0.91667646
1428,Maroon 5,Sad,sorrow,0.316666667,0.74760246,0.083333333,0.116666667,0.07434274
1429,Ariana Grande,Love Me Harder (Gregor Salto Amsterdam Mix),sorrow,0.032497432,0.030819234,0.023763219,0.1498186,0.7631015
1430,Nicki Minaj,Ganja Burn,sorrow,0.016666667,0.433333333,0.9832969,0.083333333,0.116666667
1431,Taylor Swift,Back to December / Apologize / You're Not Sorry (Live/2011),sorrow,0.166666667,0.55316216,0.383333333,0.15,0.43626794
1432,Eminem,Stepdad,sorrow,0.06620426,0.02606311,0.916666667,0.8314816,0.001417984
1433,Eminem,Letter to Tupac’s Mother,sorrow,0.02263504,0.2,0.25,0.69014215,0.45
1434,Eminem,Remind Me (Intro),sorrow,0.002061131,0.049324874,0.716666667,0.066666667,0.9430443
1435,Lady Gaga,Angel Down (Work Tape),sorrow,0.195652174,0.130434783,0.369565217,0.7709989,0.195652174
1436,Post Malone,Oh God,sorrow,0.010607029,0.002409719,0.007208736,0.978365,0.001409533
1437,Eminem,Guts Over Fear,sorrow,0.015453631,0.1,0.816666667,0.66586787,0.016666667
1438,Ariana Grande,God is a woman,sorrow,0.002201878,0.183333333,0.133333333,0.05,0.9921698
1439,Taylor Swift,cardigan (the long pond studio sessions),sorrow,0.25,0.683333333,0.009654501,0.36802357,0.55770344
1440,Benson Boone,GHOST TOWN,sorrow,0.15,0.6336062,0.04579103,0.333333333,0.23738687
1441,BeyoncÃ©,Slow Love,sorrow,0.15,0.65,0.016666667,0.033333333,0.9932191
1442,Lady Gaga,911,sorrow,0.38748756,0.36419007,0.385964912,0.385964912,0.210526316
1443,Taylor Swift,Stupid Boy,sorrow,0.283333333,0.316666667,0.066666667,0.3,0.8047618
1444,Eminem,Guilty Conscience (A Cappella),sorrow,0.068863995,0.383333333,0.8969139,0.233333333,0.183333333
1445,Selena Gomez,Disappear,sorrow,0.03263879,0.769163,0.471698113,0.094339623,0.358490566
1446,Ariana Grande,​needy,sorrow,0.035087719,0.385964912,0.210526316,0.087719298,0.9660763
1447,Eminem,Going Through Changes,sorrow,0.017650153,0.2,0.75108576,0.083333333,0.016666667
1448,Nicki Minaj,You Won't See Me Cry,sorrow,0.066666667,0.84625036,0.35,0.1,0.433333333
1449,BeyoncÃ©,Partition (Homecoming Live),sorrow,0.216666667,0.003592375,0.083333333,0.90633565,0.683333333
1450,Taylor Swift,Death by a Thousand Cuts (Live from Paris),sorrow,0.05,0.08496556,0.002517541,0.733333333,0.88778466
1451,Taylor Swift,Breathe,sorrow,0.0487178,0.35,0.05,0.166666667,0.8018768
1452,Ariana Grande,All i want,sorrow,0.022994172,0.1,0.016666667,0.083333333,0.94357955
1453,Taylor Swift,The Other Side of the Door,sorrow,0.026535816,0.94918686,0.007680399,0.001744636,0.014852234
1454,Nicki Minaj,Can Anybody Hear Me,sorrow,0.09557755,0.183333333,0.666666667,0.47558996,0.05
1455,Nicki Minaj,High School,sorrow,0.039215686,0.098039216,0.529411765,0.9632674,0.196078431
1456,Post Malone,Too Much,sorrow,0.1,0.3,0.89326864,0.2,0.25
1457,Phoebe Bridgers,Scott Street,sorrow,0.05,0.633333333,0.11414908,0.16007243,0.33571842
1458,Taylor Swift,august,sorrow,0.006936382,0.34021664,0.003729775,0.003759883,0.6453573
1459,P!nk,When I Get There,sorrow,0.003193494,0.001290674,0.000468248,0.013006187,0.98204136
1460,Nicki Minaj,Regret In Your Tears,sorrow,0.006586725,0.22525539,0.026081301,0.004504093,0.73757243
1461,Taylor Swift,Dear John,sorrow,0.0345791,0.36826026,0.009714425,0.048453987,0.5389923
1462,Taylor Swift,You're Not Sorry,sorrow,0.083333333,0.35,0.05,0.083333333,0.6636879
1463,Justin Bieber,Omaha Mall,sorrow,0.001850069,0.000420719,0.015966829,0.97935486,0.00240743
1464,Lady Gaga,Joanne (Where Do You Think You're Goin'?) [Piano Version],sorrow,0.25,0.366666667,0.016666667,0.009270073,0.92878515
1465,Justin Bieber,Mark My Words,sorrow,0.25,0.340909091,0.045454545,0.022727273,0.9409838
1466,Post Malone,Never Understand,sorrow,0.059301805,0.007140454,0.24042876,0.69209105,0.001037902
1467,Ariana Grande,Breathin (SG Lewis Remix),sorrow,0.20129736,0.07770157,0.072782226,0.45132345,0.19689535
1468,Taylor Swift,Tied Together with a Smile,sorrow,0.004470979,0.20349266,0.06391801,0.010038213,0.71808016
1469,BeyoncÃ©,Bonnie And Clyde Medley (The Beyonce Experience Live),sorrow,0.004988333,0.1875,0.21875,0.982625,0.28125
1470,Maroon 5,Losing My Mind,sorrow,0.001941609,0.533333333,0.05,0.316666667,0.93482
1471,Eminem,"Low, Down, Dirty (Unmastered Sequence version)",sorrow,0.006745048,0.1,0.666666667,0.6695233,0.133333333
1472,Taylor Swift,the 1 (the long pond studio sessions),sorrow,0.039103087,0.27792847,0.38900453,0.13547155,0.1584924
1473,Jamie Miller,I Lost Myself In Loving You,sorrow,0.266666667,0.8731789,0.033333333,0.033333333,0.283333333
1474,Justin Bieber,Take It Out On Me,sorrow,0.17793697,0.22179385,0.383333333,0.25,0.44325042
1475,Zeph,could you love me while i hate myself,sorrow,0.15,0.5,0.05,0.001325848,0.62549335
1476,Post Malone,Big Lie,sorrow,0.05,0.116666667,0.533333333,0.83339673,0.016666667
1477,Lewis Capaldi,Wish You The Best,sorrow,0.003735301,0.16689312,0.001388318,0.001318913,0.8266644
1478,Nicki Minaj,Tragedy,sorrow,0.002451383,0.002459576,0.10802408,0.8846586,0.002406423
1479,Taylor Swift,exile (the long pond studio sessions),sorrow,0.1,0.85,0.045660615,0.47828078,0.4099408
1480,Justin Bieber,How To Love (Remix),sorrow,0.05199076,0.036731794,0.26440102,0.20017314,0.44670328
1481,Taylor Swift,Back to December,sorrow,0.05,0.62538314,0.25,0.483333333,0.36220166
1482,Lady Gaga,I'll Never Love Again (Film Version),sorrow,0.009145819,0.048658747,0.00587572,0.07757267,0.85874707
1483,Eminem,The Kids (Demo),sorrow,0.00759631,0.001306717,0.031097287,0.9585682,0.001431415
1484,Nicki Minaj,Sorry,sorrow,0.009108646,0.3,0.45,0.1,0.8734815
1485,Jessie Murph,How Could You,sorrow,0.004682909,0.7724259,0.003781474,0.000935421,0.21817422
1486,Nicki Minaj,Autobiography,sorrow,0.30752105,0.28278178,0.099819876,0.2817329,0.02814449
1487,Post Malone,Drain You,sorrow,0.016666667,0.266666667,0.683333333,0.18667306,0.782941
1488,Maroon 5,Sweetest Goodbye (live),sorrow,0.033333333,0.066666667,0.633333333,0.2,0.9491522
1489,Justin Bieber,Double Negative*,sorrow,0.07662955,0.8844215,0.116666667,0.033333333,0.816666667
1490,Ariana Grande,"Oh, Darling",sorrow,0.07676706,0.8,0.0487307,0.44514316,0.4141007
1491,Post Malone,Circles,sorrow,0.033333333,0.183333333,0.116666667,0.65,0.24676038
1492,Ariana Grande,Step on Up,sorrow,0.26842582,0.133333333,0.166666667,0.64351404,0.583333333
1493,Eminem,Nowhere Fast,sorrow,0.18391274,0.007647938,0.34063742,0.46704784,0.000754045
1494,Ariana Grande,Positions (Clean),sorrow,0.01754386,0.014042554,0.035087719,0.245614035,0.8968184
1495,Justin Bieber,Nothing Like Us,sorrow,0.583333333,0.25,0.016666667,0.001382298,0.91401505
1496,Justin Bieber,E.T.A.,romance,0.13776146,0.15,0.031409238,0.38845855,0.75
1497,Ariana Grande,​sweetener (live),romance,0.006836082,0.05,0.008195026,0.9806287,0.95
1498,BeyoncÃ©,Get Me Bodied (BeyoncÃ© Experience Live),romance,0.006386196,0.25,0.35,0.9792835,0.4
1499,BeyoncÃ©,Partition Remix (Unreleased),romance,0.010193337,0.000677275,0.034973852,0.9517382,0.95
1500,BeyoncÃ©,Run the World (Girls) (Dave AudÃ© Club Remix),romance,0.003662723,0.001603185,0.21190922,0.7803131,0.002511815
1501,Billie Eilish,​​ocean eyes,romance,0.05228227,0.2215819,0.061723977,0.1,0.8
1502,BeyoncÃ©,All I Could Do Was Cry,romance,0.083333333,0.05,0.066666667,0.5583074,0.566666667
1503,Taylor Swift,I'd Lie,romance,0.07484317,0.44343218,0.083333333,0.066666667,0.766666667
1504,Taylor Swift,Love Story,romance,0.068119064,0.266666667,0.2,0.233333333,0.7803782
1505,Billie Eilish,Something (The Beatles Cover),romance,0.95,0.002584815,0.003090941,0.01688746,0.97549903
1506,Charles Aznavour,How Sad Venice Can Be,romance,0.899669,0.5,0.05,0.3,0.005022496
1507,Eminem,She Loves Me,romance,0.004421365,0.45,0.45,0.7242334,0.09352722
1508,BeyoncÃ©,Standing On The Sun,romance,0.010856837,0.05,0.1,0.14518023,0.8377809
1509,Justin Bieber,Hey Girl (Unreleased),romance,0.05,0.05,0.25,0.45,0.9920001
1510,Billie Eilish,WHEN I WAS OLDER,romance,0.6310535,0.024569534,0.10053809,0.35,0.65
1511,Billie Eilish,Bad guy (Topic Remix),romance,0.080489315,0.3,0.53586596,0.19128175,0.117876805
1512,Taylor Swift,You Are in Love,romance,0.019148376,0.05,0.006113868,0.33532473,0.75
1513,BeyoncÃ©,Haunted,romance,0.015284528,0.001597969,0.19999884,0.7819417,0.8
1514,BeyoncÃ©,Green Light,romance,0.014445064,0.4159407,0.433333333,0.15,0.416666667
1515,BeyoncÃ©,Letter To Michelle Obama,romance,0.2737432,0.15,0.065069444,0.63978106,0.8
1516,BeyoncÃ©,Speechless (BeyoncÃ© Experience Live),romance,0.009085145,0.55,0.000388154,0.1,0.9839352
1517,Lady Gaga,You and I - Wild Beasts Remix,romance,0.05,0.00192879,0.001587412,0.3,0.98350775
1518,BeyoncÃ©,Ego (Twinsmatic Remix),romance,0.016666667,0.2,0.116666667,0.066666667,0.9792475
1519,BeyoncÃ©,Freedom (Homecoming Live),romance,0.074074074,0.259259259,0.771891,0.222222222,0.333333333
1520,Robbie Williams,Angels,romance,0.776061,0.32183908,0.16091954,0.06560835,0.482758621
1521,Ed Sheeran,Thinking out Loud,romance,0.130434783,0.326086957,0.043478261,0.152173913,0.990811
1522,Toni Braxton,Un-Break My Heart,romance,0.08988764,0.5166727,0.002584952,0.101123596,0.662921348
1523,BeyoncÃ©,Upgrade U (BeyoncÃ© Experience Live),romance,0.022244433,0.000766339,0.89553446,0.07448829,0.89010989
1524,BeyoncÃ©,Intro,romance,0.016752489,0.031578947,0.09148088,0.8857269,0.810526316
1525,Taylor Swift,Enchanted,romance,0.085470085,0.111111111,0.111111111,0.11965812,0.97922826
1526,Ariana Grande,​reMeMber,romance,0.184210526,0.78785896,0.092105263,0.118421053,0.473684211
1527,Ariana Grande,"​break up with your girlfriend, i’m bored (live)",romance,0.005144163,0.0100733,0.027027027,0.051151805,0.972972973
1528,Justin Bieber,Take You,romance,0.095238095,0.396825397,0.063492063,0.111111111,0.91164273
1529,BeyoncÃ©,Halo (Dave AudÃ© Club Remix),romance,0.008258416,0.000610264,0.003629129,0.023472155,0.9640301
1530,Ariana Grande,​shut up,romance,0.019230769,0.461538462,0.010781633,0.9199375,0.461538462
1531,Ariana Grande,​goodnight n go,romance,0.001308259,0.1,0.05,0.010050936,0.9849274
1532,BeyoncÃ©,The Formation World Tour,romance,0.006274956,0.005034936,0.45,0.93969727,0.5
1533,Cardi B,Booty*,romance,0.016129032,0.001260368,0.306451613,0.84241563,0.677419355
1534,Ariana Grande,Honeymoon Avenue,romance,0.017699115,0.017699115,0.088495575,0.91348904,0.796460177
1535,Justin Bieber,All I Want Is You,romance,0.016666667,0.033333333,0.183333333,0.133333333,0.97152585
1536,BeyoncÃ©,Roc,romance,0.001006431,0.000988771,0.120481928,0.002077281,0.99563545
1537,Ariana Grande,​everytime,romance,0.008799082,0.14582646,0.210526316,0.103755884,0.736842105
1538,Billie Eilish,Secret,romance,0.073170732,0.004979062,0.12195122,0.06097561,0.94451
1539,BeyoncÃ©,Sandcastles,romance,0.032967033,0.4271506,0.076923077,0.043956044,0.769230769
1540,BeyoncÃ©,Daddy Lessons (Remix),romance,0.002704844,0.0078125,0.5078125,0.98708284,0.390625
1541,Ariana Grande,​successful (live),romance,0.00842671,0.024390244,0.024390244,0.7769749,0.926829268
1542,Taylor Swift,Ain't Nothing 'Bout You,romance,0.001791955,0.116666667,0.05,0.033333333,0.9865188
1543,Maroon 5,Closer (Live),romance,0.05,0.52529645,0.066666667,0.033333333,0.833333333
1544,Selena Gomez,Perfect,romance,0.000618793,0.133333333,0.1,0.166666667,0.9899693
1545,BeyoncÃ©,A Woman Like Me,romance,0.016666667,0.09699579,0.066666667,0.018620906,0.883333333
1546,BeyoncÃ©,Iâm Alone Now,romance,0.060724627,0.785709,0.133333333,0.033333333,0.683333333
1547,Billie Eilish,​call me back,romance,0.17514433,0.7719727,0.021985173,0.016749255,0.783333333
1548,Billie Eilish,Cant Help Falling In Love,romance,0.428571429,0.017857143,0.001528885,0.071428571,0.9840516
1549,Justin Bieber,One Less Lonely Girl (French Vocal),romance,0.009968469,0.6381892,0.583333333,0.116666667,0.33673212
1550,BeyoncÃ©,Baby Boy [Juniorâs World Mixshow],romance,0.028975422,0.039215686,0.215686275,0.235294118,0.9057977
1551,Ariana Grande,Love,romance,0.05,0.183333333,0.183333333,0.1,0.9857781
1552,BeyoncÃ©,Mi Gente [Homecoming Live],romance,0.011107555,0.017241379,0.037916448,0.94724685,0.965517241
1553,Taylor Swift,Look At You Like That*,romance,0.005167743,0.183333333,0.266666667,0.066666667,0.869902
1554,Ariana Grande,​better off,romance,0.023899786,0.81193817,0.105263158,0.087719298,0.649122807
1555,Billie Eilish,Six Feet Under (BLU J Remix),romance,0.016666667,0.133333333,0.133333333,0.25,0.95078015
1556,Justin Bieber,Holy (Acoustic),romance,0.083333333,0.466666667,0.083333333,0.21942541,0.56521463
1557,Selena Gomez,Kinda Crazy,romance,0.05,0.083333333,0.050230928,0.41383266,0.683333333
1558,Billie Eilish,Bored,romance,0.220338983,0.457627119,0.017101765,0.050847458,0.9362173
1559,Eminem,Listen To Your Heart,romance,0.15899111,0.42844564,0.283333333,0.216666667,0.26733422
1560,Ariana Grande,Hope Is The Song,romance,0.29542398,0.157894737,0.40241212,0.2927858,0.649122807
1561,BeyoncÃ©,Cali Girl Dreams,romance,0.016666667,0.016666667,0.1,0.97779036,0.866666667
1562,BeyoncÃ©,Sorry (Homecoming Live),romance,0.08772678,0.18271008,0.030985428,0.67086864,0.9191548
1563,Dusty Springfield,If You Go Away,romance,0.116666667,0.166666667,0.003904361,0.016666667,0.9723442
1564,Eminem,Hailie’s Song,romance,0.32439828,0.1,0.55,0.449489,0.35
1565,BeyoncÃ©,Fingertips/Master Blaster (Jamminâ)/Higher Ground [Live at the âStevie Wonder Tribute âSongs In The Key of Lifeâ],romance,0.032002825,0.016666667,0.7,0.93880576,0.25
1566,Billie Eilish,​​party favor,romance,0.1,0.183333333,0.41123047,0.20281872,0.7
1567,Nicki Minaj,Your Love,romance,0.030131565,0.004868546,0.033333333,0.88536626,0.966666667
1568,Ariana Grande,​nasty,romance,0.010189927,0.033333333,0.066666667,0.066666667,0.9167293
1569,Ariana Grande,34+35 (DJ Siembab Remix),romance,0.016469633,0.06,0.5188673,0.4565818,0.74
1570,Cardi B,Up,romance,0.017856957,0.001479758,0.69867676,0.28166893,0.826923077
1571,BeyoncÃ©,Forward,romance,0.50245535,0.016666667,0.11866947,0.372134,0.866666667
1572,BeyoncÃ©,Start Over,romance,0.05,0.378589,0.033333333,0.066666667,0.633333333
1573,Ariana Grande,​blazed,romance,0.012836695,0.001001597,0.024028724,0.6702491,0.916666667
1574,BeyoncÃ©,Black Culture,romance,0.008008523,0.001374051,0.004977229,0.88812125,1
1575,Justin Bieber,All That Matters,romance,0.05,0.04166629,0.15,0.116666667,0.9172529
1576,BeyoncÃ©,Beautiful Liar (BeyoncÃ© Experience Live),romance,0.06913693,0.3221944,0.1875,0.0625,0.729166667
1577,Justin Bieber,Looking For You,romance,0.030051133,0.066666667,0.25,0.5516975,0.533333333
1578,Ariana Grande,7 rings (live)​,romance,0.006395398,0.000662518,0.05,0.98410344,0.95
1579,BeyoncÃ©,Work It Out,romance,0.033333333,0.1,0.3382918,0.50793684,0.783333333
1580,Lady Gaga,Second Time Around,romance,0.014024147,0.9217118,0.027018739,0.033333333,0.95
1581,BeyoncÃ©,Partition,romance,0.016666667,0.000768759,0.033333333,0.98044306,0.883333333
1582,Ellie Goulding,How Long Will I Love You,romance,0.176470588,0.333333333,0.156862745,0.078431373,0.99375147
1583,Taylor Swift,Delicate (Seeb Remix),romance,0.133333333,0.166666667,0.133333333,0.183333333,0.99346995
1584,Taylor Swift,Teardrops On My Guitar (Cahill Radio Edit),romance,0.016666667,0.033333333,0.15,0.183333333,0.9427672
1585,Enrique Iglesias,Hero,romance,0.166666667,0.566666667,0.083333333,0.083333333,0.9630687
1586,Lara Fabian,Love by Grace,romance,0.2,0.7217727,0.016666667,0.001882628,0.466666667
1587,Billie Eilish,​bury a friend (Elijah Hill Remix),romance,0.23815763,0.5,0.584979,0.1660476,0.15
1588,Justin Bieber,Come Around Me,romance,0.05,0.000954912,0.001031698,0.003611352,0.9936433
1589,BeyoncÃ©,Summertime,romance,0.1,0.166666667,0.05,0.973571,0.666666667
1590,Ariana Grande,Break Free (Avicii Remix),romance,0.008238575,0.9266315,0.25,0.133333333,0.483333333
1591,BeyoncÃ©,BLACK PARADE (Extended),romance,0.010773437,0.000988711,0.028622592,0.9590866,1
1592,Selena Gomez,Perfect (Unreleased),romance,0.018181818,0.036363636,0.254545455,0.036363636,0.9876857
1593,Billie Eilish,Watch (Cole Jackson Remix),romance,0.00123491,0.042961262,0.183333333,0.266666667,0.9524565
1594,BeyoncÃ©,If Looks Could Kill (You Would Be Dead),romance,0.016666667,0.133333333,0.070289575,0.9217801,0.733333333
1595,Ronan Keating,When You Say Nothing At All,romance,0.2,0.35,0.116666667,0.066666667,0.99455136
1596,Maroon 5,This Love (Cut Copy Galactic Beach House Mix),romance,0.014048338,0.93446153,0.366666667,0.05,0.04378954
1597,BeyoncÃ©,Everything I Do,romance,0.05,0.016666667,0.733333333,0.2,0.99347395
1598,BeyoncÃ©,"Me, Myself & I (Remix)",romance,0.018662749,0.15,0.483333333,0.7441299,0.15
1599,BeyoncÃ©,Irreplaceable (BeyoncÃ© Experience Live),romance,0.1,0.266666667,0.27198043,0.43925217,0.2143736
1600,Maroon 5,If I Fell,romance,0.016666667,0.033333333,0.066666667,0.45,0.9882436
1601,Billie Eilish,‌ocean eyes (Live),romance,0.383333333,0.6810869,0.02044161,0.05,0.35
1602,Ariana Grande,Pink Champagne,romance,0.002686512,0.1,0.55,0.99112433,0.25
1603,Cardi B,Thru Your Phone,romance,0.033333333,0.1,0.3066663,0.6811747,0.55
1604,Lady Gaga,Electric Kiss,romance,0.02965815,0.616666667,0.066666667,0.9158125,0.03756222
1605,BeyoncÃ©,Settle 4 U,romance,0.003121133,0.033333333,0.133333333,0.216666667,0.96671194
1606,BeyoncÃ©,Hello (Live),romance,0.033333333,0.05351999,0.583333333,0.083333333,0.8733962
1607,BeyoncÃ©,Time To Come Home,romance,0.6824141,0.03389168,0.018834097,0.2579349,0.9
1608,Billie Eilish,Hostage (sonn Remix),romance,0.266666667,0.10618831,0.000837816,0.583333333,0.88653016
1609,BeyoncÃ©,Hard To Say Goodbye,romance,0.008047489,0.222222222,0.333333333,0.111111111,0.8867385
1610,Cardi B,I Gotta Hurt You,romance,0.05,0.8655336,0.25,0.266666667,0.316666667
1611,BeyoncÃ©,Intro - Live,romance,0.02293731,0.016666667,0.266666667,0.91495675,0.166666667
1612,Ariana Grande,The Way It Is,romance,0.03299799,0.066666667,0.65816,0.22199495,0.533333333
1613,BeyoncÃ©,Hello,romance,0.033333333,0.05315882,0.583333333,0.083333333,0.8513129
1614,Justin Bieber,Get Me,romance,0.016666667,0.010930015,0.166666667,0.566666667,0.97169816
1615,Eminem,So Bad,romance,0.003088862,0.1,0.566666667,0.1,0.8363814
1616,BeyoncÃ©,Sweet Dreams,romance,0.28270638,0.066666667,0.133333333,0.26175088,0.666666667
1617,Lady Gaga,Shallow (Joe Biden Election Night Rally 2020),romance,0.045497917,0.053571429,0.049887765,0.6359768,0.642857143
1618,BeyoncÃ©,Anger,romance,0.00345866,0.05,0.166666667,0.033333333,0.9689144
1619,Eminem,Beautiful (Radio Edit),romance,0.022098469,0.883333333,0.083333333,0.022144005,0.2109954
1620,BeyoncÃ©,Amor Gitano,romance,0.007242489,0.066666667,0.083333333,0.383333333,0.7163207
1621,BeyoncÃ©,Listen (Live),romance,0.033333333,0.183333333,0.133333333,0.433333333,0.8634917
1622,Ariana Grande,One Last Time (Gazzo Remix),romance,0.016666667,0.3685547,0.1,0.533333333,0.61891365
1623,BeyoncÃ©,Lost Yo Mind,romance,0.05,0.4529036,0.3636927,0.066666667,0.533333333
1624,BeyoncÃ©,Baby Boy (Live),romance,0.022656592,0.013373539,0.133333333,0.5026044,0.733333333
1625,BeyoncÃ©,Smash Into You (Lost Daze Remix),romance,0.002859286,0.1,0.083333333,0.666666667,0.9595414
1626,Justin Bieber,Forever,romance,0.02976598,0.12592465,0.516666667,0.15,0.828951
1627,BeyoncÃ©,Blue,romance,0.05,0.066666667,0.216666667,0.183333333,0.98793215
1628,Billie Eilish,​sHE’s brOKen,romance,0.389830508,0.71872437,0.021516273,0.033898305,0.203389831
1629,Ariana Grande,​make up,romance,0.021276596,0.021276596,0.042553191,0.085106383,0.9855312
1630,Adele,Make You Feel My Love,romance,0.133333333,0.333333333,0.116666667,0.08528395,0.7278443
1631,BeyoncÃ©,Dangerously In Love 2,romance,0.1,0.383333333,0.1,0.2,0.99515826
1632,Justin Bieber,I Wanna Be,romance,0.007155608,0.07387801,0.483333333,0.483333333,0.9050351
1633,Billie Eilish,The Hill,romance,0.6146793,0.20495427,0.25,0.3,0.25
1634,Ariana Grande,Baby I (a-Director’s Cut Radio Edit),romance,0.016666667,0.8062814,0.083333333,0.05,0.833333333
1635,Maroon 5,This Love (Junior Sirius edit),romance,0.04209003,0.2,0.166666667,0.416666667,0.8315197
1636,"Lady Gaga, Bradley Cooper",I'll Never Love Again,romance,0.233333333,0.466666667,0.033333333,0.003608751,0.57725346
1637,Lady Gaga,Always Remember Us This Way,romance,0.083333333,0.35,0.116666667,0.133333333,0.80566335
1638,Eminem,River,romance,0.050779782,0.8198365,0.233333333,0.2,0.1
1639,Taylor Swift,Dress,romance,0.003549426,0.017519472,0.233333333,0.35,0.97564554
1640,BeyoncÃ©,Green Light (HBA Remix),romance,0.015958035,0.001709726,0.37246934,0.607943,0.566666667
1641,BeyoncÃ©,Sweet Dreams (OK DAC Remix),romance,0.05242403,0.066666667,0.516666667,0.15160544,0.7859942
1642,Lady Gaga,Brown Eyes,romance,0.083333333,0.6,0.066666667,0.07940581,0.89071774
1643,BeyoncÃ©,Baby Boy (Alternative Version),romance,0.021187292,0.08317591,0.133333333,0.59771365,0.733333333
1644,BeyoncÃ©,Sweet Dreams (Dave Spoon Remix),romance,0.28270638,0.033333333,0.216666667,0.26175088,0.583333333
1645,Ariana Grande,Piano,romance,0.35,0.5,0.05,0.92059016,0.1
1646,Ariana Grande,​you,romance,0.79296553,0.35,0.05,0.166666667,0.433333333
1647,BeyoncÃ©,Drunk in Love,romance,0.066666667,0.083333333,0.2,0.68291074,0.45
1648,Michael Bublé,You Don't Know Me,romance,0.1,0.05,0.033333333,0.283333333,0.9949751
